class,conversation
일반 대화,어제 민수 대기업 붙었다는 소식 들었어 응 들었지 진짜 부럽더라 누구는 서류도 못 붙어서 집에서 자소서나 쓰고 있는데 걔는 벌써 연봉 계약하러 간다니 세상 참 불공평하다 나도 이번에 코딩 테스트 준비하면서 현타 진짜 많이 왔거든 문제 수준은 높은데 내 머리는 안 따라주는 것 같고 씨발 제자리인 것 같아서 우울해 다들 잘만 가는데 나만 그래도 어쩌겠냐 우리도 계속하다 보면 언젠가는 좋은 소식 있겠지 오늘 저녁에 술이나 한잔하자 내가 살게
일반 대화,야 너 그때 기억나? 우리 수업 시간에 몰래 빵 먹다가 걸린 거 아 진짜 창피했다 선생님한테 엄청 혼났는데 그게 벌써 10년 전이네 시간 진짜 빠르다 그니까 지금 생각하면 다 웃기지
일반 대화,119입니다 어떤 상황인가요 여기 관악산 입구 쪽인데요 등산로 초입 산등성이에서 연기가 크게 나고 있어요 지금 바람이 불어서 불길이 번지는 것 같은데 빨리 와주셔야 할 것 같아요 신고자분 성함과 정확한 위치 다시 확인해 주세요 제 이름은 김철수고 지금 등산로 안내판 2번 근처입니다 알겠습니다 대원들이 출동 곳으로 즉시 내려가 주세요 중이니 산 아래 안전한
일반 대화,야 이 아이고 새끼 아직도 자냐 해가 중천인데 얼른 일어나서 밥 야 먹으러 대박 가자 아 그니까 좀만 좀 더 자고 싶어 안 돼 나 배고파서 현기증 난단 말이야 뭐 먹을 음 건데 국밥 어때 시원하게 한 그릇 하고 정신 차리자
일반 대화,친구들이 다 취업하니까 만날 사람도 없네 다들 아 진짜 회사 일로 바빠서 주말에만 시간 된다더라 나만 백수라 음 시간 부자네 근데 돈은 없어 슬픈 현실이다 우리 아 진짜 걍 빨리 아니 진짜 탈출하자
일반 대화,아 진짜 일 복 터졌다 너 또 에이 뭐 음 새로 맡았어 어 뭐 이번에 신규 업체 들어오는데 나보고 담당하래 그거 진짜 까다롭기로 유명한데 어떡하냐 나도 걱정이야 헐 잠도 안 와 그냥 그래 아무 하나씩 해보자 내가 도와줄게 생각 하지 뭐 말고
일반 대화,너 근데 저번에 산 그 자켓 근데 나 한 번만 근데 나 한 뭐 빌려주면 안 돼 주말에 데이트할 때 입고 싶은데 안 돼 이년아 나도 그날 약속 있어서 어 입어야 된단 말이야 막 아 음 진짜 그러냐 다른 거 빌려줄 한 번만 빌려주지 치사하게 테니까 그건 참아줘
일반 대화,야 어 저기 고깃집 위생 그니까 상태 진짜 심각하더라 그니까 테이블도 끈적거리고 대박 컵에 고춧가루 묻어 있는 거 봤어 나도 좀 봤는데 그냥 대충 닦고 먹었음 음식에서도 머리카락 나올까 봐 조마조마했네 위생 그래 신고라도 해야 할 판임
일반 대화,언제만날거임 이번주토욜어때 어 나그날선약있는데 아이고 일욜은? 일욜은괜춘 그래 어디서봐 진짜 강남에서보자 에이 진짜 그래이따정하자
일반 대화,야 청소 진짜 너무 귀찮다 그니까 누가 대신 좀 헐 해줬으면 좋겠다 신세계라니까 나도 그래 하나 로봇청소기 걍 사봐 진짜 음 장만할까 고민 아이고 중이야
일반 대화,오늘 재고 조사가 좀 늦어질 것 같은데 지수 씨 괜찮아요 네 저 막 막 오늘 약속 없어서 아 진짜 도와드릴 수 있어요 고마워요 역시 지수 헐 씨가 있어서 든든하다니까요 헐 아니에요 제가 오 할 일인데요 뭐 할 일인데요
일반 대화,직장 상사가 교묘하게 저를 따돌리는 것 같아서 하루하루가 지옥 같아요. 제가 뭘 잘못했는지도 모르겠고 그냥 그 사람 자체가 무서워요. 출근할 때마다 심장이 조여오고 퇴근해서도 불안해서 아무것도 못 해요. 진짜 이러다 정신병 걸릴 것 같아서 상담 신청했습니다. 직장 내 괴롭힘은 본인의 잘못이 아닙니다. 우선 구체적인 괴롭힘은 본인의 잘못이 사례를 기록하시고 심리적으로 지지받을 수 있는 자원을 확보하는 것이 중요합니다.
일반 대화,화장실 바닥에 아 진짜 물때 낀 거 어떻게 지워 다이소 가면 진짜 발포 세정제 파는데 그거 뿌려두면 금방 지워져 오 청소 너무 귀찮은데 좀 진짜 당장 사러 가야겠다 쉬운 방법 아 진짜 없나 대박 싶어서 독한 그니까 거 쓰면 그래 코 아프니까 환기 꼭 시키고
일반 대화,너 감기 아 진짜 좀 기운 있다더니 좀 어때 와 아까보다 열은 좀 내린 것 같은데 아직 아이고 목이 너무 음 막 따가워
일반 대화,코테 합격 막 음 문자가 안 온다 야 아 떨어진 거겠지 보통 당일에 안 오면 탈락이라던데 에휴 에이 이번에도 글렀네 마음 에이 비우고 다른 곳 알아봐야겠다 너무 상심하지 마 너만 그런 거 아니야
일반 대화,야 이 아 야 이 화장품 세일한대 지금 사야 돼 근데 오 진짜 나 안 그래도 이거 대박 다 써가는데 잘됐다 원플러스원 하는 거야 에이 응 지금 들어가서 빨리 사자 품절되기 전에 오케이 나도 지금 바로 결제 완료함 뭐 정보 고마워
일반 대화,너 요즘 쿠팡 중독인 거 아니야? 하루가 멀다 하고 현관 앞에 박스가 쌓여있더라. 아니 근데 로켓 배송이 너무 편해서 그래 필요한 거 밤에 주문하면 아침에 딱 오는데 어떻게 안 써? 너도 저번에 급하게 뭐 필요하다고 내 거로 박스 버리는 것도 일이다 주문했잖아. 그건 인정하는데 일이다 주문했잖아. 그건 그래도 분리수거 하는 날 보니까 네 박스가 반이더라 좀 적당히 시켜
일반 대화,이번 여행 경비 너무 많이 나오는 거 아니야 숙소비가 생각보다 비싸네 우리 조금 저렴한 게스트하우스로 바꿀까 그래 잠만 자는 건데 굳이 호텔 내가 다시 검색해서 링크 갈 필요 없지 그럼 보내줄게
일반 대화,나 좀 근데 퍼스널 컬러 진단받고 왔는데 겨쿨 나왔어 어쩐지 너 채도 높은 야 색들이 잘 어울리더라 화장품 다 바꿔야겠네 응 그래서 와 오늘 쇼핑하러 야 가야 됨 너도 에이 같이 가서 좀 골라줘 오케이 내가 찰떡인 거 찾아줄게
일반 대화,직장에서 왕따당하는 기분이에요. 점심도 혼자 먹고 해줘서 너무 외롭고 우울해요. 업무 공유도 제대로 안 소외감 속에서 근무하시느라 마음이 얼마나 시리실까요. 혹시 오해가 있었던 부분은 없었을까요? 딱히 기억나는 건 없는데 그냥 제가 싫은가 봐요. 무리하게 끼려고 하기보다 본인의 업무에 집중하며 인사팀이나 상담 센터의 도움을 받아 상황을 객관적으로 진단해봅시다.
일반 대화,나보고 돈 빌려달라고 할 때만 연락하는 친구 진짜 손절해야겠지 이용당하는 기분이야
일반 대화,우리 이번 아 휴가 때 뭐 제주도 갈까 제주도 좋지 가서 막 막 렌트해서 해안도로 쭉 달리자 맛집도 많이 찾아놨어 역시 우리 계획왕 자기 최고다 나 비행기 와 표 알아볼게 응 숙소는 내가 예쁜 감성 숙소로 찾아볼게 벌써 설렌다 아 진짜 그치 나도 너무 기대돼
일반 대화,오늘 신으신 어 구두 예쁘네요 새로 좀 그니까 사셨어요 네 아 진짜 저번에 백화점 갔다가 마음에 들어서 헐 하나 장만했어요 색감이 고급스러워서 정장이랑 어 잘 어울려요 감사합니다 대리님 안목이 좋으시네요
일반 대화,성과를 가로채였다니 정말 속상하시겠어요 네 너무 억울해요 자료 정리해서 다시 보고해보는 건 어떨까요
일반 대화,엄마 와 아이고 오 이번 추석 선물 세트 인터넷으로 주문할까요 오 그래 아는 분이 하시는 사이트 주문할까요 오 있는데 거기서 골라보자 뭐 직접 근데 가는 것보다 배송시키는 게 훨씬 편하긴 하더라
일반 대화,와 드디어 알바비 들어왔다 이번 달 진짜 대박 열심히 어 대박 일했는데 보람 있네 대박 축하한다 진짜 고생 많았어 오늘 네가 아 한턱 쏘는 많았어 오늘 거냐 당연하지 내가 고기 쏜다 얼른 챙겨서 나와 진짜지 기대하고 나간다
일반 대화,오늘 헐 발로란트 점수 뭐 많이 올렸다 에이 실버 탈출이 눈앞이다 그러게 근데 컨디션 좋았음 내일도 너도 오늘 잘했고 나도 이 시간대에 만나서 돌리자 그래 집 가서 푹 와 쉬고 내일 롤 접속해라 좀 고생했다
일반 대화,너 이번에 서류 합격한 곳 있어 응 딱 한 군데 면접 오라고 연락 왔어 오 대박이다 거기 복지 좋기로 유명하잖아 준비 잘해서 이번엔 꼭 붙어라 고마워 진짜 이번이 마지막 기회라고 생각하려고
일반 대화,야 이 새끼야 템창 좀 봐라 템을 그렇게 올리면 어떡하냐 딜이 하나도 안 나오잖아 아 상대방 방어력이 너무 높아서 그래 그럼 관통템을 먼저 가야지 진짜 답답해 죽겠다 다음부턴 내가 하라는 대로 해
일반 대화,야 퇴근하려는데 갑자기 회식하자고 하면 어쩌라는 거야 나 오늘 약속 있다고 회식하자고 하면 했잖아 부장이 분위기 파악 못 하고 지가 쏘는 척하면서 법카 쓰려고 그러는 거지 진짜 눈치 드럽게 없네 나도 가기 싫은데 억지로 끌려가게 생겼어
일반 대화,야 이 신발 아이고 아 어때 한정판이라 리셀가 엄청 그니까 주고 샀다 와 디자인 특이하네 근데 너랑은 진짜 안 어울린다 신발만 둥둥 떠다니는 느낌이야 이 야 새끼가 또 질투하네 이거 구하느라 얼마나 에이 좀 고생했는데 돈 아깝다 진짜
일반 대화,좋아하는 유튜버 은퇴한다는데 너무 슬퍼 나도 그분 영상 보면서 힐링 많이 했는데 갑자기 왜 그런대 개인적인 사정이 있다나 봐 아쉽다 진짜 내 밥 친구였는데 이제 진짜 와 뭐 뭐 보면서 아 진짜 밥 먹냐 대체할 근데 사람 아이고 없는데
일반 대화,너 이제 곧 성인인데 진로 결정은 했니 아직 에이 잘 모르겠어 하고 싶은 게 너무 많아 천천히 생각해 봐 어 네가 좋아하는 일이 뭔지 찾는 게 그래 중요해 아빠가 옆에서 도와줄게 네 고마워요 아빠 그래 저도 음 야 열심히 찾아볼게요
일반 대화,혹시 실례가 안 된다면 헐 강아지 종이 뭔지 여쭤봐도 될까요 아 이 아이는 꼬동 드 툴레아라는 야 폭신해 걍 보이더라고요 관리하기 종이에요 어쩐지 털이 구름처럼 힘드시진 않으세요 매일 아 빗질해줘야 와 해서 헐 손이 많이 가긴 하는데 너무 예뻐서 괜찮아요
일반 대화,도로에 고양이가 차에 치여서 위험이 있을까요 네 차들이 쓰러져 있어요 2차 사고 피하느라 급하게 핸들을 꺾고 있어요 안전 조치 부탁드립니다 바로 확인하겠습니다
일반 대화,야 와 너 이번 아 진짜 명절에 고향 내려가 응 부모님 뵙고 오려고 너는 나도 가야지 우리 가서 오려고 너는 나도 애들이랑 대박 술 한잔할까 좋지 내가 걍 애들한테 아니 연락해볼게 그래 야 그때 다 같이 얼굴 좀 보자
일반 대화,오늘 모임 아 진짜 장소 정해졌어 강남역 좀 거기 분위기 좋다던데 사람 근처 이자카야로 아니 예약했대 많지 않을까 금요일이라 예약 안 했으면 못 에이 갈 에이 막 뻔했다 다들 시간 맞춰서 오라고 단톡방에 한 번 더 말해줘
일반 대화,갤럭시 이번에 새로 나온 거 살까 고민 중인데 어때 친구가 샀는데 화면 접히는 거 진짜 편해 보이더라 나도 다음엔 그걸로 갈아타려고 영상 볼 때 진짜 좋을 것 같음 그치 근데 내구성이 좀 걱정이라 고민되네
일반 대화,여보 오늘 비 온다는데 우산 챙겨갔어 밖엔 비 안 와 아니 그냥 나왔는데 지금 오후부터 많이 온다니까 이따 퇴근할 때 조심해 알았어 편의점에서 하나 사지 뭐 걱정해줘서 고마워
일반 대화,와 이 전자기기 뽑기 운 진짜 거지같네 킨 지 5분 만에 꺼지면 어떡하라는 거야? 개빡치게 진짜 서비스 센터 가기도 귀찮고 새 제품이 이 모양인 게 말이 되냐고 진짜 재수 옴 붙었네
일반 대화,자기야 아프다며 약은 먹었어 응 먹었는데 계속 머리가 울려 어떡해 내가 지금 죽 사서 갈까 아니야 오빠 내일 일찍 가야 하잖아 괜찮아 자기가 아픈데 일이 손에 잡히겠어 금방 갈 테니까 조금만 기다려 고마워 오빠 진짜 미안하고 사랑해
일반 대화,새로 생긴 베이커리 가봤는데 빵 종류 진짜 많더라 나 소금빵 먹어봤는데 겉바속촉 제대로임 너도 빵 좋아하잖아 주말에 같이 가보자 오 좋아 거기 커피도 맛있대서 궁금했는데 잘됐다
일반 대화,나 이번에 향수 바꿨는데 냄새 한 번 맡아봐 오 향 진짜 좋다 음 은은하면서도 고급스러운 느낌이야 야 그치 야 잔향이 진짜 예술이라니까 어 너랑 이미지도 잘 나도 나중에 손목에 에이 어울리는 뭐 것 같아 한 번 뿌려줘
일반 대화,아 박과장 냄새 진짜 심하지 않아? 옆에 올 때마다 숨 참느라 죽는 줄 알았어 담배 냄새에 커피 냄새 섞여서 진짜 고문이야 아 진짜 자기 관리를 그렇게 안 하면서 남 지적은 왜 그렇게 헐 막 대박 좀 잘하는지 아 진짜 몰라
일반 대화,치매 걸린 시어머니 수발드는 거 진짜 살 것 같지 않아요. 남편은 도와주지도 않으면서 효도만 강조하니 남편이 증오스러워요. 고립된 채 간병을 도맡아 하시니 마음이 얼마나 타들어가시겠어요. 남편분께 간병의 고충을 명확히 전달하고 주간 보호 센터나 요양 서비스 같은 국가 지원을 적극적으로 활용하셔야 합니다.
일반 대화,선생님 저 진짜 병원비 때문에 미치겠어요. 남편 수술비가 이렇게 많이 나올 줄 몰랐는데 보험사에서는 핑계 대면서 한 푼도 못 하네요. 진짜 사기당한 기분이고 보험사 사람들 다 증오해요. 우리가 낸 보험료가 얼마인데 정작 아플 때는 몰라라 하니까 너무 분해서 잠도 안 와요. 정말 세상이 원망스럽고 다 포기하고 싶어요. 아휴 그동안 납입하셨는데 보장이 안 된다니 상담을 통해 약관을 다시 얼마나 허탈하시겠어요. 일단 손해사정사 면밀히 검토해보고 민원 제기 방법도 함께 찾아보죠.
일반 대화,이 새끼 아직도 안 갔네 너도 안 갔으면서 뭘 그래 나야 원래 늦게 가는 거고 넌 오늘 데이트 있다며 취소했어 일이 이 모양인데 어떻게 가 여친이 화 안 내 엄청 냈지 조만간 차일지도 몰라 진짜 일 때문에 연애도 못 하겠네
일반 대화,너 필라테스 다녀본 적 있어 나 체형 교정 좀 하고 싶은데 필라테스가 속근육 잡는 데 최고라더라 대신 여자들은 좀 부끄러울 수도 있어 요새 남자들도 많이 다닌다던데 한 번 알아볼까 그래 상담이라도 받아봐
일반 대화,이번에 산 조거 팬츠 핏 진짜 예술이다 다리 길어 보이고 좋아 응 진짜 너랑 잘 어울린다 나도 조거 팬츠 하나 사고 싶은데 어디 거야 이거 나이키에서 샀는데 생각보다 가격도 괜찮아 추천함 오 나도 사야겠다
일반 대화,어제 민수 대기업 붙었다는 소식 들었어 누구는 서류도 못 붙어서 응 들었지 진짜 부럽더라 집에서 자소서나 쓰고 있는데 걔는 벌써 연봉 계약하러 간다니 세상 참 불공평하다 나도 이번에 코딩 테스트 준비하면서 현타 진짜 많이 왔거든 문제 수준은 높은데 내 머리는 안 따라주는 것 같고 씨발 다들 잘만 가는데 나만 제자리인 것 같아서 우울해 그래도 어쩌겠냐 우리도 계속하다 보면 언젠가는 좋은 소식 있겠지 오늘 저녁에 술이나 한잔하자 내가 살게
일반 대화,아까 보고서 결재 받는데 부장이 단어 하나하나 꼬투리 잡으면서 사람 무안 주더라 다른 사람들 다 있는 데서 소리 지르는데 진짜 눈물 날 뻔했어 그 새끼 진짜 인성 파탄 났네 네가 참아 조만간 좋은 데로 이직하자
일반 대화,여기 원두 바꿨나 봐요 커피 맛이 전보다 훨씬 고소하네요 아 진짜요 저도 한번 마셔봐야겠어요 산미 있는 것보다 고소한 게 제 입맛에 맞더라고요 저도요 이따 오후에 한잔 더 마시러 가야겠네요
일반 대화,너 이번에 이직했다며 막 잘 됐어 진짜 응 전보다 괜찮아 그래 헐 축하해 훨씬 조건도 좋고 사람들도 역시 너는 오 어디서든 잘할 줄 알았어 고마워 나중에 밥 근데 살게 그래 기대하고 있을게
일반 대화,야 너 이번 명절에 헐 고향 내려가 응 부모님 뵙고 오려고 너는 나도 가야지 우리 가서 대박 애들이랑 술 한잔할까 에이 좋지 내가 애들한테 아 진짜 연락해볼게 그래 그때 다 같이 얼굴 좀 야 오 보자
일반 대화,야 저번에 합격했다던 걔 연봉 얼마래 대충 들어보니까 오천은 넘는 것 같던데 진짜 부럽다 새끼 성공했네 그러려면 일단 합격부터 해야겠다 우리도 내년에는 그만큼 받아야지
일반 대화,허리 디스크 수술했는데 예후가 안 좋아서 너무 우울해요. 병원비는 병원비대로 나가고 몸은 안 나으니 세상을 길어지면서 심신이 많이 지치셨군요. 증오하게 돼요. 치료 과정이 지금은 결과에 대한 집착보다 하루하루 작은 재활 훈련에 집중하며 스스로를 다독여주세요. 조금씩 좋아질 수 있습니다.
일반 대화,나 오늘 진짜 와 축하한다 얼마만이냐 드디어 걍 오 칼퇴한다 거의 야 한 달만인 것 같아 감격스럽네 가서 뭐 할 거야 일단 집 가서 푹 자고 싶어 그게 제일 막 좋은 휴식이지 어 얼른 가라 나도 마무리하고 따라갈게
일반 대화,고양이 털 때문에 와 와 미치겠다 돌돌이를 하루에 몇 개를 쓰는지 모르겠어 지금 털갈이 시즌이라 더 심할걸 그냥 포기하고 살아 시즌이라 더 그게 정신 건강에 좋아 인정 나 근데 이제 검은 옷은 아예 좀 안 입잖아 그게 집사의 좀 숙명이지 음 힘내라
일반 대화,야 대박 나 이번에 최종 걍 면접까지 갔는데 떨어졌어 음 진짜 아깝다 거기 가고 싶어 했잖아 응 마지막 관문에서 미끄러지니까 아이고 타격이 크네 며칠만 좀 쉬었다가 다시 시작해야지 기운 음 그래 내라
일반 대화,내일 아침 일찍 출발해야 하는데 일어날 수 있겠어 알람 다섯 개 에이 맞춰놨으니까 걱정 일어나면 내가 집 음 마 음 너 못 앞으로 데리러 간다 알았어 눈 그니까 뜨자마자 전화할게 그니까 우리 지각해서 좀 비행기 놓치면 큰일 난다
일반 대화,야 너 머리 스타일 아 진짜 왜 야 그래 어 무슨 블루클럽에서 자르고 왔냐 앞머리 쥐 파먹은 것 같아 이 새끼야 요즘 유행하는 앞머리 쥐 파먹은 크롭컷이거든 니가 뭘 안다고 지랄이야 근데 유행은 대박 무슨 그냥 망한 거 같은데 뭐 가서 다시 잘라라
일반 대화,야 이 새끼야 아직도 집이냐 배고파 죽겠는데 빨리 다 왔어 진짜 5분 좀 튀어나와라 미안 거의 컷임 메뉴는 정했냐 삼겹살 어때 고기 굽는 거 귀찮은데 그냥 족발 시켜 먹을까 그럴까 그럼 우리 집으로 와라
일반 대화,너 해외여행 다녀왔다며 어 유럽 한 달 에이 동안 돌고 야 뭐 왔어 와 부럽다 사진 좀 보여줘 진짜 경치 대박이더라 나도 돈 모아서 내년에 어 근데 꼭 갈 거야 그래 진짜 한번은 가볼 아이고 만하더라
일반 대화,어머 강아지 눈이 정말 뭐예요 아니 루비라고 합니다 보석처럼 예쁘네요 이름이 아 눈망울 보고 지어줬어요 이름이랑 찰떡이네요 루비야 안녕 어쩜 이렇게 짖지도 아니 않고 착할까 원래 좀 아 순한 어 편이라 산책할 때 편하긴 해요 부럽네요 그래 정말
일반 대화,야 술 깨게 아이스 아메리카노 너는 좀 손이 없냐 한 잔만 사다 주라 발이 걍 걍 걍 없냐 네가 아니 가서 사 먹어 나 지금 한 발자국도 못 움직이겠어 어지러워 진짜 귀찮게 하네 알았다 이번만 사다 주는 거다 대신 내일은 네가 그래 사야 돼
일반 대화,야 이 새끼야 너 연락 진짜 안 되더라 미안 나 군대 다녀오고 나서 정신없이 사느라 그랬어 너 그 기억나냐 우리 훈련병 때 초코파이 하나 가지고 싸웠던 거 아 진짜 그때 생각하면 어이없어서 웃음만 나온다 너 완전 미친놈처럼 먹었잖아 너는 뭐 달랐냐? 우리 둘 다 진짜 불쌍했지 그니까 조만간 술이나 한잔하자 내가 맛있는 거 살게 그래 그때 못다 한 얘기 다 해보자 이 새끼야 진짜 보고 싶다
일반 대화,저녁 먹고 할 거야 아니 그냥 빨리 끝내고 집 가서 씻고 아이고 싶어 밥 먹을 시간도 아깝다 너 오늘 점심도 대충 걍 먹더니 몸 너 오늘 음 상하겠다 이미 상했어 그래 어제도 12시에 들어갔단 말이야 진짜 좀 아 이러다 사람 잡지 싶다 이번 달만 버티자 힘내
일반 대화,과장님 오늘 점심 메뉴 아이고 정하셨어요 아직요 좀 뭐 먹고 있어요 아 저는 돈가스 아 진짜 싶은 거 걍 어때요 오 좋죠 바로 근데 나갑시다
일반 대화,너 아직도 그 동네 살아 아니 오 나 작년에 이사했어 어디로 광교 쪽으로 와 거기 좋잖아 부럽다 놀러 오면 맛있는 거 어 사줄게 뭐 진짜 꼭 연락해 그래 나 진짜 그쪽 갈 일 있으면 아니 바로 전화할게
일반 대화,버스 헐 엔진룸에서 연기가 아이고 나고 기사님이 헐 사람들을 내리게 하고 있어요 위치가 어디인가요 잠실역 야 버스 헐 환승센터 쪽입니다 인명 피해 없도록 헐 조치하겠습니다
일반 대화,오빠 나 졸려 벌써 잘 시간인가 자야지 내일 출근하잖아 조금만 더 통화하고 싶단 말이야 아이고 귀여워라 그래도 내일 피곤하면 안 되니까 이제 자자 응 오빠가 노래 불러주면 잘게 알았어 자장가 불러줄게 눈 감아 사랑해
일반 대화,아 오늘 회식 실화야 다들 가기 싫어하는 눈치던데 부장님 눈치 없어서 무조건 가자고 하심 메뉴는 또 삼겹살이겠지 뻔하다 술도 엄청 마시라고 뻔하다 술도 할 보고 있단 말이야 적당히 텐데 나 내일 아침 빠져나와 내가 눈치껏 도와줄게 고맙다 진짜 너밖에 없어
일반 대화,아까 부장이 나한테 보고서 올릴 때 폰트 하나하나 다 지적하더라 내용이 중요한 게 아니라 형식이 중요하다는데 진짜 할 일 더럽게 없나 봐 그런 거 지적할 시간에 자기 업무나 좀 제대로 하지 진짜 시간 낭비 장인이야
일반 대화,대리님 오늘 메뉴 추천 좀 해주세요 오 좋네요 뜨끈한 국물 날씨도 꾸물꾸물한데 칼국수 어떠세요 당겼는데 잘됐다 근처에 바지락 칼국수 잘하는 데 알아요 거기 파전도 맛있는데 같이 시킬까요 좋죠 얼른 가요
일반 대화,이번 주말에 우리 본가 내려가야 하는 진짜 거 알지 에이 아 맞다 깜빡하고 있었다 가서 하룻밤 자고 오 오는 거지 응 부모님이 걍 애들 보고 싶어 하셔서 어 알았어 내가 미리 같이 가야 에이 해 차 점검해둘게
일반 대화,야너어제술마심? 기억은나? 에이 막 아니하나도안남 근데 걍 대박 어완전많이마심 아진짜대박이다 야 너그러다일나
일반 대화,지하철 대박 물품보관함 위에 서류 가방이 놓여있어요 혹시 의심스러운 부분이 있나요 그냥 방치된 것 그래 같은데 안에 좀 중요한 서류가 야 아 진짜 있을까 막 봐요 역삼역 2호선 보관함 앞입니다
일반 대화,비가 어 와서 며칠 산책 못 시켰더니 집에서 난리가 났어요 아이고 저희 애도 그래요 현관문 앞에서 계속 울어서 마음이 아프더라고요 오늘은 비가 야 그쳐서 정말 다행이네요 얼른 애들 스트레스 그니까 아 좀 아이고 풀어줘야겠어요 조심히 다녀오세요
일반 대화,너 이번에 서류 합격한 곳 있어 응 딱 한 군데 면접 오라고 연락 복지 좋기로 유명하잖아 준비 왔어 오 대박이다 거기 잘해서 이번엔 꼭 붙어라 고마워 진짜 대박이다 거기 잘해서 이번이 마지막 기회라고 생각하려고
일반 대화,이 오 그래 집 음 곱창 잡내 하나도 아니 안 나고 아니 고소하다 부추무침이랑 같이 먹으니까 느끼함도 잡아주고 무한정 들어감 마무리는 역시 감자 에이 구워 먹는 게 최고지 배부른데 젓가락을 멈출 수가 없어
일반 대화,부산 갈 때 KTX 탈까 아니면 비행기 탈까 요즘 비행기가 더 저렴할 때도 있던데 시간은 비슷한 것 같아 공항 가는 시간 생각하면 기차가 SRT 타고 가자 내가 편하지 않을까 그럼 수서에서 지금 예매 창 열어볼게 자리 있겠지
일반 대화,야 코딩 테스트 스터디 구할까 혼자 하니까 자꾸 게을러져 그래 마침 나도 구하려고 했는데 우리 같이 할 사람 찾아보자 일주일에 두 번 정도 만나서 문제 풀면 두 번 정도 도움 될 듯
일반 대화,연락 좀 미리미리 해주면 안 돼? 지쳐 나도 일하느라 바쁜 나 에이 너 기다리다가 거 알잖아 바빠도 밥 음 먹을 시간은 어 있잖아 이럴 때마다 나 안 사랑하는 거 같아 아니야 그런 거 그래 절대 와 아니야 내가 더 노력할게 뭐 서운하게 해서 미안해
일반 대화,오늘 일교시 출석 좀 대신 해주면 안 될까 나 어제 술 어 너무 그니까 많이 마셔서 못 일어나겠어 야 이 그니까 많이 새끼야 아 진짜 나도 지금 대박 겨우 나가는 중인데 양심이 있냐 아 제발 친구 좋다는 게 뭐야 그니까 오늘만 부탁한다 대박 알았다 이번이 마지막이야
일반 대화,발로란트 맵 너무 어렵다 어디서 튀어나올지 모르겠어 소리에 집중해 발소리 다 들리니까 천천히 가자 아 방금 뒤에서 맞았어 거 봐 내가 조심하라고 했지 그래도 한 명 데려갔으니까 나쁘지 않아
일반 대화,여보 우리 침대 아니 시트 좀 갈아야 할 것 같아 음 벌써 이주일 막 됐나 응 내일 주말이니까 좀 아침에 같이 갈자 알았어 내가 베갯잇도 막 다 꺼내둘게 세탁기 돌려야겠다 고마워 내일 아침 에이 먹고 바로 하자
일반 대화,병원비 막 그니까 때문에 적금까지 깼어 진짜 속상해 아 진짜 와 내가 아니 야 기운 내 좀 기운 내 도와줄까
일반 대화,부장님이 술자리에서 제 사생활 가지고 인신공격했는데 진짜 뺨이라도 때리고 싶었어요. 사람 무시하는 것도 분해요. 저런 몰상식한 발언을 정도가 있지 진짜 너무 들으셨다니 정말 화나시겠어요. 그런 상황에서 참으시느라 고생 많으셨습니다. 네 진짜 간신히 참았어요. 다음부터는 단호하게 거절의 의사를 밝히거나 증거를 수집해 공식적으로 문제를 제기하는 방향을 고려해보세요.
일반 대화,오늘 마트 배송시킨 거 계란이 다 깨져서 왔어 아 진짜 속상하겠다 사진 찍어서 바로 환불 요청해 어 아까 고객센터 글 남겼는데 아직 답장이 없네 조금만 더 기다려봐
일반 대화,형 우리 나중에 돈 많이 벌면 부모님 해외여행 보내드리자 오 좋다 유럽 일주 어때 완전 좋지 우리 열심히 일해서 효도하자 그래 형이 돈 너도 노력해 알았어 나도 더 많이 벌 테니까 열심히 할게 노력해 알았어 나도
일반 대화,너네 집 인터넷 어디 좀 거 해주는 거 쓰는데 너무 써 나 그냥 건물에서 느려 아 진짜 그래 헐 따로 아니 신청하는 게 대박 속 편할 텐데 약정 끝나면 갈아타려고 공유기 위치를 좀 대박 바꿔봐 나도 저번에 그랬는데 훨씬 나아졌어
일반 대화,쇼미더머니 다시 한다는데 이번에 누가 나올까 글쎄 나는 좀 실력 있는 신인들이 많이 나왔으면 좋겠어 맞아 맨날 나오던 사람들 나오면 지겨움 이번에는 좀 신선한 래퍼들 많이 발굴됐으면 좋겠다
일반 대화,내가 이용만 근데 당한 것 같아서 밤마다 이불 킥하게 돼. 오 왜 와 아 진짜 그렇게 바보같이 굴었는지 음 내 자신이 진짜 싫어.
일반 대화,야 이 아니네 벌써 오 세 새끼 쇼핑하는 속도 장난 벌이나 막 샀어 맘에 드는 근데 거 보이면 바로 사야지 안 그러면 어 나중에 생각나서 잠 안 온단 말이야 추진력 아 대박이다 나도 진짜 너 따라 사다 보니까 벌써 지갑 털림
일반 대화,오늘 안주 뭐 먹을까 와 비 오는데 에이 파전에 막걸리 에이 어때 완전 좋지 파전에 도토리묵까지 아니 시켜서 먹자 그래 학교 앞 주막집 거기가 가성비 최고야 아 아이고 벌써부터 군침 도네 빨리 수업 끝나고 가고 싶다
